timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1659511495081,3716,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3716,0,0
1659511495198,3601,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3601,0,0
1659511494996,3909,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3909,0,0
1659511495488,3478,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3478,0,0
1659511493991,4995,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4995,0,0
1659511495177,4061,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,4061,0,0
1659511495746,3797,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3797,0,0
1659511494648,4978,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4978,0,0
1659511496593,3078,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3078,0,0
1659511495680,4013,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,4013,0,0
1659511495770,3950,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3950,0,0
1659511495858,3959,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3959,0,0
1659511496355,3643,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3643,0,0
1659511494836,5230,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5230,0,0
1659511496937,3421,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3421,0,0
1659511497131,3407,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3407,0,0
1659511497369,3530,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3530,0,0
1659511497713,3240,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3240,0,0
1659511497369,3595,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3595,0,0
1659511497296,3687,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3687,0,0
1659511497369,3999,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3999,0,0
1659511495695,5748,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5748,0,0
1659511498371,3813,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3813,0,0
1659511498448,3747,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3747,0,0
1659511488192,14565,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14410,0,104
1659511488073,14719,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14700,0,107
1659511498712,4132,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,4132,0,0
1659511497245,5688,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5688,0,0
1659511498986,4180,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,4180,0,0
1659511488757,14461,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14367,0,102
1659511499626,4132,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,4132,0,0
1659511489252,14628,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14547,0,104
1659511488836,15275,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15228,0,100
1659511488843,15355,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15298,0,100
1659511500070,4161,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,4161,0,0
1659511489077,15192,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15073,0,108
1659511489397,15523,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15464,0,106
1659511489917,15183,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15111,0,106
1659511489622,15582,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15582,0,107
1659511489576,15690,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15567,0,108
1659511501443,4347,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,4346,0,0
1659511491280,15393,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15365,0,104
1659511490639,16073,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15977,0,107
1659511502950,3834,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3834,0,0
1659511491364,15894,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15821,0,108
1659511502757,5849,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5849,0,0
1659511502792,5875,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5875,0,0
1659511491406,17472,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,18989,121,50,50,https://swapi.dev/api/films/,17382,0,109
1659511503219,5726,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5726,0,0
1659511504112,5730,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5730,0,0
1659511503880,6100,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,5962,122,50,50,https://swapi.dev/api/people/,6100,0,0
1659511504920,5426,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5426,0,0
1659511504198,6335,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,5962,122,50,50,https://swapi.dev/api/people/,6335,0,0
1659511505205,5328,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5328,0,0
1659511505100,5454,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5454,0,0
1659511494997,15665,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15619,0,108
1659511504270,6417,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,5962,122,50,50,https://swapi.dev/api/people/,6417,0,0
1659511505266,5507,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5507,0,0
1659511494513,16307,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16267,0,106
1659511495191,15703,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15696,0,106
1659511495859,15772,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15627,0,106
1659511508606,3426,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3426,0,0
1659511508946,3184,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3184,0,0
1659511506672,5501,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5501,0,0
1659511508667,3548,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3548,0,0
1659511506713,5521,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5521,0,0
1659511496172,16275,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16224,0,108
1659511495921,16572,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16506,0,109
1659511496635,16166,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16073,0,114
1659511507258,5852,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5852,0,0
1659511509980,3335,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3335,0,0
1659511509842,3805,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3805,0,0
1659511510552,3100,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3100,0,0
1659511498015,15640,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15621,0,106
1659511510346,3391,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-32,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3391,0,0
1659511498152,15640,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15510,0,108
1659511508877,4973,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4973,0,0
1659511510552,3390,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3390,0,0
1659511510554,3487,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3487,0,0
1659511510688,3653,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3653,0,0
1659511510773,3769,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3768,0,0
1659511498966,15674,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15565,0,106
1659511498905,15943,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15909,0,103
1659511498799,16175,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16172,0,116
1659511499544,15461,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15384,0,109
1659511512174,3035,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3035,0,0
1659511499672,15540,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15497,0,109
1659511510661,4669,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4669,0,0
1659511500358,15028,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15023,0,108
1659511498797,16682,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16659,0,118
1659511512234,3255,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3255,0,0
1659511499239,16271,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16246,0,105
1659511499818,15819,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15819,0,115
1659511510819,4962,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4962,0,0
1659511500538,15428,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15428,0,107
1659511499999,16264,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16174,0,104
1659511510893,5445,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5445,0,0
1659511499721,16814,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16733,0,104
1659511513110,3461,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3461,0,0
1659511511631,5073,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5073,0,0
1659511513850,2990,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2989,0,0
1659511499693,17295,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,18989,121,50,50,https://swapi.dev/api/films/,17264,0,107
1659511500983,16052,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15924,0,108
1659511500963,16241,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16127,0,107
1659511512492,4810,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4810,0,0
1659511512446,4911,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4910,0,0
1659511500915,16562,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16532,0,105
1659511501368,16313,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16177,0,107
1659511512801,4973,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4973,0,0
1659511500952,17152,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,18989,121,50,50,https://swapi.dev/api/films/,17059,0,107
1659511503166,15367,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15299,0,108
1659511513791,4948,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4948,0,0
1659511502844,15914,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15876,0,115
1659511515782,3010,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3010,0,0
1659511502195,16730,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16680,0,109
1659511515330,3597,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3597,0,0
1659511502183,16939,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,18989,121,50,50,https://swapi.dev/api/films/,16886,0,108
1659511503758,15391,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15368,0,103
1659511513654,5553,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5553,0,0
1659511504231,15297,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,18989,121,50,50,https://swapi.dev/api/films/,15250,0,107
1659511514639,5162,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5162,0,0
1659511516339,3656,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-50,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3656,0,0
1659511515211,4872,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4872,0,0
1659511514973,5146,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5146,0,0
1659511515478,4744,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4744,0,0
1659511514847,5438,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5438,0,0
1659511516704,3637,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3637,0,0
1659511515005,5491,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5491,0,0
1659511515509,5017,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5017,0,0
1659511515386,5153,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5153,0,0
1659511515965,4638,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4638,0,0
1659511505790,14880,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14853,0,108
1659511517357,3468,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3468,0,0
1659511517302,3574,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3574,0,0
1659511517774,3296,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-45,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3296,0,0
1659511515644,5442,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5442,0,0
1659511516534,4727,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4727,0,0
1659511516262,5373,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5373,0,0
1659511506785,15018,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,18989,121,50,50,https://swapi.dev/api/films/,14972,0,107
1659511516987,4970,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4970,0,0
1659511517035,5032,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5032,0,0
1659511517682,4486,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4486,0,0
1659511517205,5141,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5141,0,0
1659511518739,3687,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3687,0,0
1659511519208,3362,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3362,0,0
1659511517478,5434,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5434,0,0
1659511520084,2979,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-43,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2979,0,0
1659511518533,4715,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4715,0,0
1659511519802,3517,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3517,0,0
1659511518759,4732,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4732,0,0
1659511518925,4668,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-23,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4668,0,0
1659511520222,3440,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3440,0,0
1659511518105,5579,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5579,0,0
1659511520120,3658,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-46,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3658,0,0
1659511520285,3624,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-49,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3624,0,0
1659511520496,3415,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3415,0,0
1659511519149,4854,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4854,0,0
1659511519122,4944,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,5962,122,50,50,https://swapi.dev/api/people/,4944,0,0
1659511521262,2814,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-48,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,2814,0,0
1659511520526,3569,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3569,0,0
1659511512032,12342,GET_films,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,18989,121,50,50,https://swapi.dev/api/films/,12333,0,103
1659511520604,3789,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-47,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3789,0,0
1659511521086,3549,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-44,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3549,0,0
1659511519529,5156,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,5962,122,50,50,https://swapi.dev/api/people/,5156,0,0
1659511521635,3338,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3338,0,0
1659511522067,3007,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-42,text,true,,5834,123,50,50,https://swapi.dev/api/planets/,3007,0,0
1659511521958,3451,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,5834,123,49,49,https://swapi.dev/api/planets/,3451,0,0
1659511520670,4886,GET_people,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,5962,122,48,48,https://swapi.dev/api/people/,4886,0,0
1659511522169,3501,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,5834,123,47,47,https://swapi.dev/api/planets/,3501,0,0
1659511522347,3417,GET_planets,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-41,text,true,,5834,123,46,46,https://swapi.dev/api/planets/,3417,0,0
